Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Nacionalitat,Nombre
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,4 espanyols o més,529
2019,3,Sants-Montjuïc,15,Hostafrancs,4 espanyols o més,800
2019,3,Sants-Montjuïc,16,la Bordeta,4 espanyols o més,1132
2019,3,Sants-Montjuïc,17,Sants - Badal,4 espanyols o més,1314
2019,3,Sants-Montjuïc,18,Sants,4 espanyols o més,2259
2019,4,Les Corts,19,les Corts,4 espanyols o més,3141
2019,4,Les Corts,20,la Maternitat i Sant Ramon,4 espanyols o més,1692
2019,4,Les Corts,21,Pedralbes,4 espanyols o més,960
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4 espanyols o més,415
2019,5,Sarrià-Sant Gervasi,23,Sarrià,4 espanyols o més,2171
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,4 espanyols o més,1732
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,4 espanyols o més,2310
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,4 espanyols o més,3936
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,4 espanyols o més,2230
2019,6,Gràcia,28,Vallcarca i els Penitents,4 espanyols o més,1064
2019,6,Gràcia,29,el Coll,4 espanyols o més,449
2019,6,Gràcia,30,la Salut,4 espanyols o més,841
2019,6,Gràcia,31,la Vila de Gràcia,4 espanyols o més,2511
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4 espanyols o més,2066
2019,7,Horta-Guinardó,33,el Baix Guinardó,4 espanyols o més,1510
2019,7,Horta-Guinardó,34,Can Baró,4 espanyols o més,535
2019,7,Horta-Guinardó,35,el Guinardó,4 espanyols o més,2199
2019,7,Horta-Guinardó,36,la Font d'en Fargues,4 espanyols o més,777
2019,7,Horta-Guinardó,37,el Carmel,4 espanyols o més,1929
2019,7,Horta-Guinardó,38,la Teixonera,4 espanyols o més,677
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,4 espanyols o més,414
2019,7,Horta-Guinardó,40,Montbau,4 espanyols o més,283
2019,7,Horta-Guinardó,41,la Vall d'Hebron,4 espanyols o més,394
2019,7,Horta-Guinardó,42,la Clota,4 espanyols o més,40
2019,7,Horta-Guinardó,43,Horta,4 espanyols o més,1810
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4 espanyols o més,1546
2019,8,Nou Barris,45,Porta,4 espanyols o més,1321
2019,8,Nou Barris,46,el Turó de la Peira,4 espanyols o més,817
2019,8,Nou Barris,47,Can Peguera,4 espanyols o més,139
2019,8,Nou Barris,48,la Guineueta,4 espanyols o més,1078
2019,8,Nou Barris,49,Canyelles,4 espanyols o més,511
2019,8,Nou Barris,50,les Roquetes,4 espanyols o més,977
2019,8,Nou Barris,51,Verdun,4 espanyols o més,616
2019,8,Nou Barris,52,la Prosperitat,4 espanyols o més,1532
2019,8,Nou Barris,53,la Trinitat Nova,4 espanyols o més,429
2019,8,Nou Barris,54,Torre Baró,4 espanyols o més,253
2019,8,Nou Barris,55,Ciutat Meridiana,4 espanyols o més,583
2019,8,Nou Barris,56,Vallbona,4 espanyols o més,109
2019,9,Sant Andreu,57,la Trinitat Vella,4 espanyols o més,585
2019,9,Sant Andreu,58,Baró de Viver,4 espanyols o més,191
2019,9,Sant Andreu,59,el Bon Pastor,4 espanyols o més,967
2019,9,Sant Andreu,60,Sant Andreu,4 espanyols o més,4072
2019,9,Sant Andreu,61,la Sagrera,4 espanyols o més,1779
2019,9,Sant Andreu,62,el Congrés i els Indians,4 espanyols o més,883
2019,9,Sant Andreu,63,Navas,4 espanyols o més,1333
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,4 espanyols o més,2047
2019,10,Sant Martí,65,el Clot,4 espanyols o més,1841
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,4 espanyols o més,816
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,4 espanyols o més,747
2019,10,Sant Martí,68,el Poblenou,4 espanyols o més,2300
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,4 espanyols o més,932
2019,10,Sant Martí,70,el Besòs i el Maresme,4 espanyols o més,1208
2019,10,Sant Martí,71,Provençals del Poblenou,4 espanyols o més,1435
2019,10,Sant Martí,72,Sant Martí de Provençals,4 espanyols o més,1654
2019,10,Sant Martí,73,la Verneda i la Pau,4 espanyols o més,1861
2019,1,Ciutat Vella,1,el Raval,1 estranger,3677
2019,1,Ciutat Vella,2,el Barri Gòtic,1 estranger,1663
2019,1,Ciutat Vella,3,la Barceloneta,1 estranger,1556
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1 estranger,2460
2019,2,Eixample,5,el Fort Pienc,1 estranger,1588
2019,2,Eixample,6,la Sagrada Família,1 estranger,2660
2019,2,Eixample,7,la Dreta de l'Eixample,1 estranger,2967
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1 estranger,2788
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,1 estranger,2954
2019,2,Eixample,10,Sant Antoni,1 estranger,2110
2019,3,Sants-Montjuïc,11,el Poble Sec,1 estranger,2553
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1 estranger,28
2019,3,Sants-Montjuïc,13,la Marina de Port,1 estranger,932
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,1 estranger,464
2019,3,Sants-Montjuïc,15,Hostafrancs,1 estranger,864
2019,3,Sants-Montjuïc,16,la Bordeta,1 estranger,660
2019,3,Sants-Montjuïc,17,Sants - Badal,1 estranger,978
2019,3,Sants-Montjuïc,18,Sants,1 estranger,1834
2019,4,Les Corts,19,les Corts,1 estranger,1723
2019,4,Les Corts,20,la Maternitat i Sant Ramon,1 estranger,805
2019,4,Les Corts,21,Pedralbes,1 estranger,436
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1 estranger,223
2019,5,Sarrià-Sant Gervasi,23,Sarrià,1 estranger,953
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,1 estranger,551
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1 estranger,1019
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1 estranger,2173
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1 estranger,1482
2019,6,Gràcia,28,Vallcarca i els Penitents,1 estranger,696
2019,6,Gràcia,29,el Coll,1 estranger,337
2019,6,Gràcia,30,la Salut,1 estranger,552
2019,6,Gràcia,31,la Vila de Gràcia,1 estranger,3448
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1 estranger,1585
2019,7,Horta-Guinardó,33,el Baix Guinardó,1 estranger,996
2019,7,Horta-Guinardó,34,Can Baró,1 estranger,416
2019,7,Horta-Guinardó,35,el Guinardó,1 estranger,1459
2019,7,Horta-Guinardó,36,la Font d'en Fargues,1 estranger,230
2019,7,Horta-Guinardó,37,el Carmel,1 estranger,998
2019,7,Horta-Guinardó,38,la Teixonera,1 estranger,408
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,1 estranger,232
2019,7,Horta-Guinardó,40,Montbau,1 estranger,145
2019,7,Horta-Guinardó,41,la Vall d'Hebron,1 estranger,120
2019,7,Horta-Guinardó,42,la Clota,1 estranger,21
2019,7,Horta-Guinardó,43,Horta,1 estranger,676
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1 estranger,709
2019,8,Nou Barris,45,Porta,1 estranger,722
2019,8,Nou Barris,46,el Turó de la Peira,1 estranger,584
2019,8,Nou Barris,47,Can Peguera,1 estranger,53
2019,8,Nou Barris,48,la Guineueta,1 estranger,298
2019,8,Nou Barris,49,Canyelles,1 estranger,89
2019,8,Nou Barris,50,les Roquetes,1 estranger,531
2019,8,Nou Barris,51,Verdun,1 estranger,400
2019,8,Nou Barris,52,la Prosperitat,1 estranger,675
2019,8,Nou Barris,53,la Trinitat Nova,1 estranger,225
2019,8,Nou Barris,54,Torre Baró,1 estranger,101
2019,8,Nou Barris,55,Ciutat Meridiana,1 estranger,374
2019,8,Nou Barris,56,Vallbona,1 estranger,55
2019,9,Sant Andreu,57,la Trinitat Vella,1 estranger,405
2019,9,Sant Andreu,58,Baró de Viver,1 estranger,96
2019,9,Sant Andreu,59,el Bon Pastor,1 estranger,293
2019,9,Sant Andreu,60,Sant Andreu,1 estranger,1408
2019,9,Sant Andreu,61,la Sagrera,1 estranger,908
2019,9,Sant Andreu,62,el Congrés i els Indians,1 estranger,486
2019,9,Sant Andreu,63,Navas,1 estranger,729
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,1 estranger,1715
2019,10,Sant Martí,65,el Clot,1 estranger,982
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1 estranger,813
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,1 estranger,473
2019,10,Sant Martí,68,el Poblenou,1 estranger,1763
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1 estranger,621
2019,10,Sant Martí,70,el Besòs i el Maresme,1 estranger,736
2019,10,Sant Martí,71,Provençals del Poblenou,1 estranger,723
2019,10,Sant Martí,72,Sant Martí de Provençals,1 estranger,686
2019,10,Sant Martí,73,la Verneda i la Pau,1 estranger,659
2019,1,Ciutat Vella,1,el Raval,2 estrangers,2029
2019,1,Ciutat Vella,2,el Barri Gòtic,2 estrangers,849
2019,1,Ciutat Vella,3,la Barceloneta,2 estrangers,865
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2 estrangers,1375
2019,2,Eixample,5,el Fort Pienc,2 estrangers,695
2019,2,Eixample,6,la Sagrada Família,2 estrangers,1210
2019,2,Eixample,7,la Dreta de l'Eixample,2 estrangers,1213
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2 estrangers,1096
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,2 estrangers,1236
2019,2,Eixample,10,Sant Antoni,2 estrangers,929
2019,3,Sants-Montjuïc,11,el Poble Sec,2 estrangers,1299
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,2 estrangers,10
2019,3,Sants-Montjuïc,13,la Marina de Port,2 estrangers,435
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,2 estrangers,211
2019,3,Sants-Montjuïc,15,Hostafrancs,2 estrangers,413
2019,3,Sants-Montjuïc,16,la Bordeta,2 estrangers,245
2019,3,Sants-Montjuïc,17,Sants - Badal,2 estrangers,405
2019,3,Sants-Montjuïc,18,Sants,2 estrangers,728
2019,4,Les Corts,19,les Corts,2 estrangers,549
2019,4,Les Corts,20,la Maternitat i Sant Ramon,2 estrangers,278
2019,4,Les Corts,21,Pedralbes,2 estrangers,166
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2 estrangers,70
2019,5,Sarrià-Sant Gervasi,23,Sarrià,2 estrangers,233
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,2 estrangers,121
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2 estrangers,241
