Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Nacionalitat,Nombre
2018,8,Nou Barris,56,Vallbona,1 estranger,51
2018,9,Sant Andreu,57,la Trinitat Vella,1 estranger,387
2018,9,Sant Andreu,58,Baró de Viver,1 estranger,84
2018,9,Sant Andreu,59,el Bon Pastor,1 estranger,284
2018,9,Sant Andreu,60,Sant Andreu,1 estranger,1347
2018,9,Sant Andreu,61,la Sagrera,1 estranger,823
2018,9,Sant Andreu,62,el Congrés i els Indians,1 estranger,432
2018,9,Sant Andreu,63,Navas,1 estranger,704
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,1 estranger,1553
2018,10,Sant Martí,65,el Clot,1 estranger,927
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1 estranger,770
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,1 estranger,450
2018,10,Sant Martí,68,el Poblenou,1 estranger,1673
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1 estranger,612
2018,10,Sant Martí,70,el Besòs i el Maresme,1 estranger,669
2018,10,Sant Martí,71,Provençals del Poblenou,1 estranger,654
2018,10,Sant Martí,72,Sant Martí de Provençals,1 estranger,619
2018,10,Sant Martí,73,la Verneda i la Pau,1 estranger,628
2018,1,Ciutat Vella,1,el Raval,2 estrangers,1915
2018,1,Ciutat Vella,2,el Barri Gòtic,2 estrangers,809
2018,1,Ciutat Vella,3,la Barceloneta,2 estrangers,764
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2 estrangers,1262
2018,2,Eixample,5,el Fort Pienc,2 estrangers,613
2018,2,Eixample,6,la Sagrada Família,2 estrangers,1151
2018,2,Eixample,7,la Dreta de l'Eixample,2 estrangers,1078
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2 estrangers,1003
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2 estrangers,1178
2018,2,Eixample,10,Sant Antoni,2 estrangers,894
2018,3,Sants-Montjuïc,11,el Poble Sec,2 estrangers,1252
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,2 estrangers,7
2018,3,Sants-Montjuïc,13,la Marina de Port,2 estrangers,370
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,2 estrangers,190
2018,3,Sants-Montjuïc,15,Hostafrancs,2 estrangers,373
2018,3,Sants-Montjuïc,16,la Bordeta,2 estrangers,220
2018,3,Sants-Montjuïc,17,Sants - Badal,2 estrangers,334
2018,3,Sants-Montjuïc,18,Sants,2 estrangers,655
2018,4,Les Corts,19,les Corts,2 estrangers,493
2018,4,Les Corts,20,la Maternitat i Sant Ramon,2 estrangers,269
2018,4,Les Corts,21,Pedralbes,2 estrangers,148
